"Name","Region","Site","Site.code","Depth","Location","Transect","Quadrat","Label","OTMUs","OTUs","MajorCategory"
"202306DF15T1-06.jpg","Xiaoliuqiu","Dafu","DF",15,"Dafu_15","T1","06","tursed","Turf_sedimented","Turf","Turf Algae"
"202306DF15T1-06.jpg","Xiaoliuqiu","Dafu","DF",15,"Dafu_15","T1","06","turfil","Turf_filamentous","Turf","Turf Algae"
"202306DF15T1-06.jpg","Xiaoliuqiu","Dafu","DF",15,"Dafu_15","T1","06","turfil","Turf_filamentous","Turf","Turf Algae"
"202306DF15T1-06.jpg","Xiaoliuqiu","Dafu","DF",15,"Dafu_15","T1","06","cyafil","Cyanobacteria_filamentous","Cyanobacteria","Turf Algae"
"202306DF15T1-06.jpg","Xiaoliuqiu","Dafu","DF",15,"Dafu_15","T1","06","turfil","Turf_filamentous","Turf","Turf Algae"
"202306DF15T1-06.jpg","Xiaoliuqiu","Dafu","DF",15,"Dafu_15","T1","06","cyafil","Cyanobacteria_filamentous","Cyanobacteria","Turf Algae"
"202306DF15T1-06.jpg","Xiaoliuqiu","Dafu","DF",15,"Dafu_15","T1","06","turfil","Turf_filamentous","Turf","Turf Algae"
"202306DF15T1-06.jpg","Xiaoliuqiu","Dafu","DF",15,"Dafu_15","T1","06","turfil","Turf_filamentous","Turf","Turf Algae"
"202306DF15T1-06.jpg","Xiaoliuqiu","Dafu","DF",15,"Dafu_15","T1","06","turfil","Turf_filamentous","Turf","Turf Algae"
"202306DF15T1-06.jpg","Xiaoliuqiu","Dafu","DF",15,"Dafu_15","T1","06","turfil","Turf_filamentous","Turf","Turf Algae"
"202306DF15T1-06.jpg","Xiaoliuqiu","Dafu","DF",15,"Dafu_15","T1","06","turfil","Turf_filamentous","Turf","Turf Algae"
"202306DF15T1-06.jpg","Xiaoliuqiu","Dafu","DF",15,"Dafu_15","T1","06","turfil","Turf_filamentous","Turf","Turf Algae"
"202306DF15T1-06.jpg","Xiaoliuqiu","Dafu","DF",15,"Dafu_15","T1","06","turfil","Turf_filamentous","Turf","Turf Algae"
"202306DF15T1-06.jpg","Xiaoliuqiu","Dafu","DF",15,"Dafu_15","T1","06","othcca","others_cca","others.cca","Crustose Coralline Algae"
"202306DF15T1-06.jpg","Xiaoliuqiu","Dafu","DF",15,"Dafu_15","T1","06","turfil","Turf_filamentous","Turf","Turf Algae"
"202306DF15T1-07.jpg","Xiaoliuqiu","Dafu","DF",15,"Dafu_15","T1","07","tursed","Turf_sedimented","Turf","Turf Algae"
"202306DF15T1-07.jpg","Xiaoliuqiu","Dafu","DF",15,"Dafu_15","T1","07","tursed","Turf_sedimented","Turf","Turf Algae"
"202306DF15T1-07.jpg","Xiaoliuqiu","Dafu","DF",15,"Dafu_15","T1","07","meuenc","Merulina_encrusting","Merulina","Stony Corals"
"202306DF15T1-07.jpg","Xiaoliuqiu","Dafu","DF",15,"Dafu_15","T1","07","meuenc","Merulina_encrusting","Merulina","Stony Corals"
"202306DF15T1-07.jpg","Xiaoliuqiu","Dafu","DF",15,"Dafu_15","T1","07","cyafil","Cyanobacteria_filamentous","Cyanobacteria","Turf Algae"
"202306DF15T1-07.jpg","Xiaoliuqiu","Dafu","DF",15,"Dafu_15","T1","07","tursed","Turf_sedimented","Turf","Turf Algae"
"202306DF15T1-07.jpg","Xiaoliuqiu","Dafu","DF",15,"Dafu_15","T1","07","tursed","Turf_sedimented","Turf","Turf Algae"
"202306DF15T1-07.jpg","Xiaoliuqiu","Dafu","DF",15,"Dafu_15","T1","07","monenc","Porites/Montipora_encrusting","Porites/Montipora","Stony Corals"
"202306DF15T1-07.jpg","Xiaoliuqiu","Dafu","DF",15,"Dafu_15","T1","07","monenc","Porites/Montipora_encrusting","Porites/Montipora","Stony Corals"
"202306DF15T1-07.jpg","Xiaoliuqiu","Dafu","DF",15,"Dafu_15","T1","07","tursed","Turf_sedimented","Turf","Turf Algae"
"202306DF15T1-07.jpg","Xiaoliuqiu","Dafu","DF",15,"Dafu_15","T1","07","tursed","Turf_sedimented","Turf","Turf Algae"
"202306DF15T1-07.jpg","Xiaoliuqiu","Dafu","DF",15,"Dafu_15","T1","07","tursed","Turf_sedimented","Turf","Turf Algae"
"202306DF15T1-07.jpg","Xiaoliuqiu","Dafu","DF",15,"Dafu_15","T1","07","turfil","Turf_filamentous","Turf","Turf Algae"
"202306DF15T1-07.jpg","Xiaoliuqiu","Dafu","DF",15,"Dafu_15","T1","07","tursed","Turf_sedimented","Turf","Turf Algae"
"202306DF15T1-07.jpg","Xiaoliuqiu","Dafu","DF",15,"Dafu_15","T1","07","tursed","Turf_sedimented","Turf","Turf Algae"
"202306DF15T1-07.jpg","Xiaoliuqiu","Dafu","DF",15,"Dafu_15","T1","07","hacenc","hard_coral_encrusting","hard.coral","Stony Corals"
"202306DF15T1-07.jpg","Xiaoliuqiu","Dafu","DF",15,"Dafu_15","T1","07","loolob","Lobophytum_lobate","Lobophytum","Soft Corals"
"202306DF15T1-07.jpg","Xiaoliuqiu","Dafu","DF",15,"Dafu_15","T1","07","turfil","Turf_filamentous","Turf","Turf Algae"
"202306DF15T1-07.jpg","Xiaoliuqiu","Dafu","DF",15,"Dafu_15","T1","07","turfil","Turf_filamentous","Turf","Turf Algae"
"202306DF15T1-07.jpg","Xiaoliuqiu","Dafu","DF",15,"Dafu_15","T1","07","tursed","Turf_sedimented","Turf","Turf Algae"
"202306DF15T1-07.jpg","Xiaoliuqiu","Dafu","DF",15,"Dafu_15","T1","07","tursed","Turf_sedimented","Turf","Turf Algae"
"202306DF15T1-08.jpg","Xiaoliuqiu","Dafu","DF",15,"Dafu_15","T1","08","tursed","Turf_sedimented","Turf","Turf Algae"
"202306DF15T1-08.jpg","Xiaoliuqiu","Dafu","DF",15,"Dafu_15","T1","08","turfil","Turf_filamentous","Turf","Turf Algae"
"202306DF15T1-08.jpg","Xiaoliuqiu","Dafu","DF",15,"Dafu_15","T1","08","turfil","Turf_filamentous","Turf","Turf Algae"
"202306DF15T1-08.jpg","Xiaoliuqiu","Dafu","DF",15,"Dafu_15","T1","08","turfil","Turf_filamentous","Turf","Turf Algae"
"202306DF15T1-08.jpg","Xiaoliuqiu","Dafu","DF",15,"Dafu_15","T1","08","plamas","Platygyra_massive","Platygyra","Stony Corals"
"202306DF15T1-08.jpg","Xiaoliuqiu","Dafu","DF",15,"Dafu_15","T1","08","turfil","Turf_filamentous","Turf","Turf Algae"
"202306DF15T1-08.jpg","Xiaoliuqiu","Dafu","DF",15,"Dafu_15","T1","08","othcca","others_cca","others.cca","Crustose Coralline Algae"
"202306DF15T1-08.jpg","Xiaoliuqiu","Dafu","DF",15,"Dafu_15","T1","08","astfol","Astreopora_foliose","Astreopora","Stony Corals"
"202306DF15T1-08.jpg","Xiaoliuqiu","Dafu","DF",15,"Dafu_15","T1","08","diaoth","Diadema_other_life","Diadema","Other Mobile Invertebrates"
"202306DF15T1-08.jpg","Xiaoliuqiu","Dafu","DF",15,"Dafu_15","T1","08","tursed","Turf_sedimented","Turf","Turf Algae"
"202306DF15T1-08.jpg","Xiaoliuqiu","Dafu","DF",15,"Dafu_15","T1","08","othcca","others_cca","others.cca","Crustose Coralline Algae"
"202306DF15T1-08.jpg","Xiaoliuqiu","Dafu","DF",15,"Dafu_15","T1","08","turfil","Turf_filamentous","Turf","Turf Algae"
"202306DF15T1-08.jpg","Xiaoliuqiu","Dafu","DF",15,"Dafu_15","T1","08","astenc","Astreopora_encrusting","Astreopora","Stony Corals"
"202306DF15T1-08.jpg","Xiaoliuqiu","Dafu","DF",15,"Dafu_15","T1","08","turfil","Turf_filamentous","Turf","Turf Algae"
"202306DF15T1-08.jpg","Xiaoliuqiu","Dafu","DF",15,"Dafu_15","T1","08","turfil","Turf_filamentous","Turf","Turf Algae"
"202306DF15T1-08.jpg","Xiaoliuqiu","Dafu","DF",15,"Dafu_15","T1","08","turfil","Turf_filamentous","Turf","Turf Algae"
"202306DF15T1-08.jpg","Xiaoliuqiu","Dafu","DF",15,"Dafu_15","T1","08","pescca","Peyssonnelia_cca","Peyssonnelia","Crustose Coralline Algae"
"202306DF15T1-08.jpg","Xiaoliuqiu","Dafu","DF",15,"Dafu_15","T1","08","turfil","Turf_filamentous","Turf","Turf Algae"
"202306DF15T1-08.jpg","Xiaoliuqiu","Dafu","DF",15,"Dafu_15","T1","08","tursed","Turf_sedimented","Turf","Turf Algae"
"202306DF15T1-08.jpg","Xiaoliuqiu","Dafu","DF",15,"Dafu_15","T1","08","monenc","Porites/Montipora_encrusting","Porites/Montipora","Stony Corals"
"202306DF15T1-08.jpg","Xiaoliuqiu","Dafu","DF",15,"Dafu_15","T1","08","turfil","Turf_filamentous","Turf","Turf Algae"
"202306DF15T1-08.jpg","Xiaoliuqiu","Dafu","DF",15,"Dafu_15","T1","08","turfil","Turf_filamentous","Turf","Turf Algae"
"202306DF15T1-08.jpg","Xiaoliuqiu","Dafu","DF",15,"Dafu_15","T1","08","tursed","Turf_sedimented","Turf","Turf Algae"
"202306DF15T1-09.jpg","Xiaoliuqiu","Dafu","DF",15,"Dafu_15","T1","09","turfil","Turf_filamentous","Turf","Turf Algae"
"202306DF15T1-09.jpg","Xiaoliuqiu","Dafu","DF",15,"Dafu_15","T1","09","turfil","Turf_filamentous","Turf","Turf Algae"
"202306DF15T1-09.jpg","Xiaoliuqiu","Dafu","DF",15,"Dafu_15","T1","09","turfil","Turf_filamentous","Turf","Turf Algae"
"202306DF15T1-09.jpg","Xiaoliuqiu","Dafu","DF",15,"Dafu_15","T1","09","tursed","Turf_sedimented","Turf","Turf Algae"
